STOP_ID, ROUTES_USING_STOP, LONGITUDE, TICKETZONE, LATITUDE, STOP_NAME, OBJECTID
"27879","462",144.728215,"2",-37.748562,"Osmond Pl/The Parkway (Caroline Springs)",8315
"27872","462",144.728132,"2",-37.748669,"The Parkway Reserve/The Parkway (Caroline Springs)",8308
"46695","456",144.701167,"2",-37.741712,"Neale Rd/Hopkins Rd (Rockbank)",11092
"46694","456",144.700966,"2",-37.7416,"Neale Rd/Hopkins Rd (Rockbank)",11091
"27556","444",144.675493,"2",-37.719013,"Historical Dr/Frontier Ave (Aintree)",8764
"27555","444",144.676196,"2",-37.720838,"Cobblefield St/Frontier Ave (Aintree)",8763
"27557","444",144.67225,"2",-37.717876,"Fields St/Frontier Ave (Aintree)",8765
"27554","444",144.675841,"2",-37.72312,"Nettle Way/Frontier Ave (Aintree)",8762
"27558","444",144.66963,"2",-37.721844,"Aintree Town Centre/Fields St (Aintree)",8766
"27546","444",144.662028,"2",-37.717196,"Frontier Ave/Taylors Rd (Aintree)",8753
"27547","444",144.661898,"2",-37.717347,"Frontier Ave/Taylors Rd (Aintree)",8754
"27559","444",144.666547,"2",-37.721756,"Timbertop Pde/Fields St (Aintree)",8767
"27548","444",144.663233,"2",-37.718923,"Goldsmith Way/Frontier Ave (Aintree)",8755
"27553","444",144.671314,"2",-37.726383,"Featherwood Dr/Frontier Ave (Aintree)",8761
"27549","444",144.663305,"2",-37.719511,"Wireless Dr/Frontier Ave (Aintree)",8756
"27560","444",144.663057,"2",-37.721263,"Frontier Ave/Fields St (Aintree)",8769
"27544","444",144.657787,"2",-37.716788,"Quarry Rd/Taylors Rd (Aintree)",8751
"27545","444",144.657452,"2",-37.71697,"Quarry Rd/Taylors Rd (Aintree)",8752
"27550","444",144.662423,"2",-37.721944,"Woodlea Bvd/Frontier Ave (Aintree)",8758
"27552","444",144.66679,"2",-37.725951,"Nugget Pl/Frontier Ave (Aintree)",8760
"27551","444",144.662455,"2",-37.724162,"Alluvial Rd/Frontier Ave (Aintree)",8759
"27574","444",144.655016,"2",-37.718319,"Woodlea Bvd/Leakes Rd (Aintree)",8784
"27573","444",144.654393,"2",-37.719721,"Woodlea Bvd/Leakes Rd (Aintree)",8783
"51638","456",144.667728,"2",-37.734728,"Stewart Cres/Westcott Pde (Rockbank)",17049
"6659","456",144.65332,"2",-37.721718,"Leakes Rd/Western Fwy (Rockbank)",10672
"50820","456",144.66606,"2",-37.733641,"Elizabeth St/Westcott Pde (Rockbank)",11388
"51637","456",144.660182,"2",-37.731524,"Rockbank Caravan Park/Westcott Pde (Rockbank)",17048
"50819","456",144.659114,"2",-37.730827,"Rockbank Caravan Park/Westcott Pde (Rockbank)",11387
"50818","456",144.65471,"2",-37.72873,"168 Westcott Pde (Rockbank)",11386
"50821","456",144.654818,"2",-37.728894,"195 Westcott Pde (Rockbank)",11389
"27576","444",144.651414,"2",-37.729268,"Rockbank Station (Rockbank)",8786
"6656","456",144.602093,"2",-37.688841,"Norton Dr/High St (Melton)",10671
"1417","456",144.602094,"2",-37.689147,"Norton Dr/High St (Melton)",3429
"6655","456",144.598481,"2",-37.686226,"Holland Dr/High St (Melton)",10670
"1403","456",144.597983,"2",-37.686171,"Holland Dr/High St (Melton)",3313
"6654","456",144.595821,"2",-37.684297,"Melton Valley Dr/High St (Melton)",10669
"6596","456",144.595726,"2",-37.68444,"Melton Valley Dr/High St (Melton)",10624
"27575","454",144.604054,"2",-37.712806,"Cobblebank Station (Cobblebank)",8785
"27572","454",144.598458,"2",-37.716441,"Astley Dr/Bridge Rd (Strathtulloh)",8782
"27571","454",144.598148,"2",-37.716209,"Astley Dr/Bridge Rd (Cobblebank)",8781
"27569","454",144.593185,"2",-37.715666,"Ambervue Dr/Bridge Rd (Cobblebank)",8778
"27570","454",144.59309,"2",-37.715808,"Atherstone Bvd/Bridge Rd (Strathtulloh)",8780
"27567","454",144.588507,"2",-37.715129,"Alabaster Ave/Bridge Rd (Cobblebank)",8776
"27568","454",144.588412,"2",-37.715253,"Wembley Ave/Bridge Rd (Strathtulloh)",8777
"27565","454",144.585975,"2",-37.714843,"Diamond Pde/Bridge Rd (Cobblebank)",8774
"27566","454",144.585914,"2",-37.714959,"Diamond Pde/Bridge Rd (Strathtulloh)",8775
"6903","476",144.907307,"1",-37.75088,"Banchory St/Woolley St (Essendon)",13120
"10747","503",144.918748,"1",-37.750875,"Napier St/Brewster St (Essendon)",330
"10112","483,903,477",144.914265,"1",-37.75085,"Thistle St/Mt Alexander Rd (Essendon)",594
"10549","503",144.919284,"1",-37.750758,"Napier St/Brewster St (Essendon)",170
"7029","476",144.903841,"1",-37.750629,"McCracken St/Woolley St (Essendon)",15021
"6905","476",144.903968,"1",-37.75055,"McCracken St/Woolley St (Essendon)",13121
"7030","476",144.9005,"1",-37.750389,"Hedderwick St/Woolley St (Essendon)",15023
"6906","476",144.900559,"1",-37.750318,"Hedderwick St/Woolley St (Essendon)",13122
"9088","483,903,477",144.914366,"1",-37.750086,"Brewster St/Mt Alexander Rd (Essendon)",17365
"7031","476",144.89923,"1",-37.749528,"Roberts St/Mary St (Essendon)",15024
"6907","476",144.898678,"1",-37.749392,"Roberts St/Mary St (Essendon)",13123
"7032","476",144.896379,"1",-37.749207,"Nimmo St/Mary St (Essendon)",15025
"6908","476",144.896596,"1",-37.749157,"Nimmo St/Mary St (Essendon)",13124
"7034","476",144.893506,"1",-37.748894,"Bradshaw St/Mary St (Essendon)",15026
"6910","476",144.893734,"1",-37.748853,"Bradshaw St/Mary St (Essendon)",13126
"40940","483,903,477",144.911866,"1",-37.747392,"Leake St/Mt Alexander Rd (Essendon)",15462
"9089","483,903,477",144.912251,"1",-37.747011,"Marco Polo St/Mt Alexander Rd (Essendon)",17366
"6698","469",144.919212,"1",-37.746449,"Glass St/Napier St (Essendon)",10703
"6805","469",144.919386,"1",-37.746308,"Glass St/Napier St (Essendon)",13032
"6915","476",144.89032,"1",-37.745161,"Hoffmans Rd/Vaynor St (Niddrie)",13448
"7039","476",144.890436,"1",-37.745091,"Hoffmans Rd/Vaynor St (Niddrie)",15031
"6806","469",144.919711,"1",-37.744458,"Woodvale Cl/Napier St (Essendon)",13033
"6699","469",144.91963,"1",-37.744078,"Salmon Ave/Napier St (Essendon)",10704
"9090","477",144.908704,"1",-37.743983,"Mt Alexander Rd/Keilor Rd (Essendon)",17368
"48824","477",144.908765,"1",-37.743849,"Mt Alexander Rd/Keilor Rd (Essendon)",14556
"6916","476",144.891488,"1",-37.743586,"Muriel St/Hoffmans Rd (Niddrie)",13449
"20045","483",144.906987,"1",-37.743313,"Collins St/Keilor Rd (Essendon)",6311
"7040","476",144.891366,"1",-37.743089,"Muriel St/Hoffmans Rd (Niddrie)",15033
"6700","469",144.919931,"1",-37.742254,"Woodland St/Napier St (Strathmore)",10707
"6807","469",144.920079,"1",-37.742238,"Woodland St/Napier St (Strathmore)",13034
"9091","483,477",144.903289,"1",-37.741661,"Essendon North PS/Keilor Rd (Essendon)",17369
"40941","903",144.908149,"1",-37.741531,"Madden St/Bulla Rd (Essendon North)",15463
"7257","483,477",144.9025,"1",-37.741467,"Essendon North PS/Keilor Rd (Essendon)",16821
"6917","476",144.891794,"1",-37.741213,"Gibson Ct/Hoffmans Rd (Niddrie)",13450
"7041","476",144.89165,"1",-37.741111,"Gibson Ct/Hoffmans Rd (Niddrie)",15034
"40898","903",144.90798,"1",-37.74069,"Woodland St/Bulla Rd (Strathmore)",14045
"20102","483,477",144.898663,"1",-37.739912,"Cooper St/Keilor Rd (Essendon)",6349
"40942","903",144.906543,"1",-37.738934,"Royal Ave/Bulla Rd (Essendon North)",15464
"40897","903",144.906829,"1",-37.738831,"Holyrood Ave/Bulla Rd (Strathmore)",14044
"6703","469",144.917832,"1",-37.738603,"James St/Hayes Rd (Strathmore)",10710
"6810","469",144.917913,"1",-37.738541,"James St/Hayes Rd (Strathmore)",13038
"6704","469",144.914336,"1",-37.738235,"Houston Ave/Hayes Rd (Strathmore)",10711
"6811","469",144.913851,"1",-37.738109,"Houston Ave/Hayes Rd (Strathmore)",13039
"9092","483,477",144.894448,"1",-37.73807,"Ogilvie St/Keilor Rd (Essendon)",17370
"6705","469",144.911247,"1",-37.7379,"Carnarvon Rd/Hayes Rd (Strathmore)",10712
"6812","469",144.911339,"1",-37.737848,"Carnarvon Rd/Hayes Rd (Strathmore)",13040
"6813","469",144.911463,"1",-37.735462,"Lloyd St/Carnarvon Rd (Strathmore)",13041
"6706","469",144.91135,"1",-37.735442,"Lloyd St/Carnarvon Rd (Strathmore)",10713
"40896","903",144.904291,"1",-37.733469,"DFO Essendon/Perimeter Rd (Strathmore)",14043
"10780","406",144.85987,"1",-37.75703,"Holden Ave/Military Rd (Avondale Heights)",360
"22579","406",144.860418,"1",-37.755345,"Chaumont Dr/Milleara Rd (Avondale Heights)",8424
"10779","406",144.860195,"1",-37.755197,"Chaumont Dr/Milleara Rd (Avondale Heights)",359
"7347","407",144.856138,"1",-37.754195,"Glamis Dr/The Crossway South (Avondale Heights)",9622
"9183","407",144.856031,"1",-37.753968,"Glamis Dr/The Crossway South (Avondale Heights)",17455
"6167","903,465",144.884106,"1",-37.753367,"Prospect St/Buckley St (Essendon West)",13781
"10778","406",144.861441,"1",-37.752138,"Buckley St/Milleara Rd (Avondale Heights)",358
"6166","903,465",144.873234,"1",-37.752126,"Dickson St/Buckley St (Avondale Heights)",13780
"6094","903,465",144.873984,"1",-37.752085,"Dickson St/Buckley St (Keilor East)",13435
"8436","406",144.861734,"1",-37.751828,"Buckley St/Milleara Rd (Avondale Heights)",15899
"6165","469,903,465",144.870655,"1",-37.751818,"Rachelle Rd/Buckley St (Avondale Heights)",13779
"6164","469,903,465",144.868505,"1",-37.751581,"Windsor Dr/Buckley St (Avondale Heights)",13778
"6093","469,903,465",144.869142,"1",-37.751538,"Phillip Rd/Buckley St (Keilor East)",13434
"6163","469,903,465",144.86614,"1",-37.751331,"Quinn Gr/Buckley St (Avondale Heights)",13777
"27840","469",144.871136,"2",-37.751268,"Roberts St/Rachelle Rd (Keilor East)",8278
"6092","469,903,465",144.866246,"1",-37.751224,"Quinn Gr/Buckley St (Keilor East)",13433
"7348","407",144.855617,"1",-37.751031,"River Dr/The Crossway South (Avondale Heights)",9623
"9184","407",144.855753,"1",-37.751025,"River Dr/The Crossway South (Avondale Heights)",17456
"6162","469,903,465",144.86278,"1",-37.750963,"Milleara Rd/Buckley St (Avondale Heights)",13776
"44509","465",144.883892,"1",-37.750912,"St Bernards College/Hampton Rd (Essendon West)",16363
"6091","469,903,465",144.862863,"1",-37.750839,"Fawkner Cres/Buckley St (Keilor East)",13432
"7349","469,407",144.860714,"1",-37.750592,"Milleara SC/Buckley St (Keilor East)",10092
"27865","469",144.860211,"2",-37.749925,"Milleara SC/Amis Cres (Keilor East)",8304
"7350","407",144.860231,"1",-37.749628,"Milleara SC/Amis Cres (Keilor East)",10094
"6090","465,903,406",144.862236,"1",-37.749349,"Milleara SC/Milleara Rd (Keilor East)",13431
"20180","465,469,903,406",144.862087,"1",-37.749013,"Milleara SC/Milleara Rd (Keilor East)",6396
"27841","469",144.871554,"2",-37.748959,"Fawkner Cres/Rachelle Rd (Keilor East)",8279
"27863","469",144.871783,"2",-37.748486,"Fawkner Cres/Rachelle Rd (Keilor East)",8302
"6089","465,903,406",144.862636,"1",-37.746915,"The Crossway/Milleara Rd (Keilor East)",13429
"27842","469",144.871948,"2",-37.746714,"Dinah Pde/Rachelle Rd (Keilor East)",8280
"6160","465,903,406",144.862639,"1",-37.746022,"The Crossway/Milleara Rd (Keilor East)",13775
"7054","469",144.872232,"1",-37.74589,"Dinah Pde/Rachelle Rd (Keilor East)",15046
"10772","406",144.861389,"1",-37.745657,"Jeffrey St/Lauricella Ave (Keilor East)",353
"44585","476",144.885498,"1",-37.745534,"Rosehill Sec Col/Ida St (Niddrie)",16368
"10774","406",144.855337,"1",-37.745376,"Arcade Sq/West Gtwy (Keilor East)",355
"8432","406",144.858664,"1",-37.745328,"Parkside Ave/Lauricella Ave (Keilor East)",15896
"7053","469",144.872434,"1",-37.744776,"Patricia St/Rachelle Rd (Keilor East)",15045
"6159","903,465",144.862932,"1",-37.744505,"Groves St/Milleara Rd (Keilor East)",13773
"27843","469",144.872352,"2",-37.744477,"Lincoln Dr/Rachelle Rd (Keilor East)",8281
"8433","406",144.853218,"1",-37.744094,"Eastleigh Ave/Norwood Dr (Keilor East)",15897
"6088","465,903,406",144.863179,"1",-37.743806,"Groves St/Milleara Rd (Keilor East)",13428
"7052","469",144.872579,"1",-37.742508,"Rachelle Rd/Noga Ave (Keilor East)",15044
"27844","469",144.871721,"2",-37.742339,"Rachelle Rd/Noga Ave (Keilor East)",8282
"27860","469",144.874373,"2",-37.742062,"Arete Pl/Valley Lake Bvd (Keilor East)",8299
"27849","469",144.874705,"2",-37.741978,"Steele Creek Dr/Valley Lake Bvd (Keilor East)",8287
"10775","406",144.852546,"1",-37.741838,"Sterling Dr/Norwood Dr (Keilor East)",356
"10776","406",144.860776,"1",-37.741753,"Bond Ct/Sterling Dr (Keilor East)",357
"6158","903,465",144.86353,"1",-37.741082,"Warren Ct/Milleara Rd (Keilor East)",13772
"8434","406",144.856529,"1",-37.741036,"Parkside Ave/Sterling Dr (Keilor East)",15898
"9413","423",144.807755,"2",-37.75991,"Clare St/Furlong Rd (St Albans)",15991
"9693","423",144.807691,"2",-37.759756,"Clare St/Furlong Rd (St Albans)",12539
"47530","423",144.80777,"2",-37.75554,"Cox St/Willaton St (St Albans)",15306
"47529","423",144.807689,"2",-37.755583,"Cox St/Willaton St (St Albans)",15305
"9412","423",144.804555,"2",-37.75949,"Browne Ave/Furlong Rd (St Albans)",15990
"23002","419,408",144.811918,"2",-37.74574,"Watford Rd/Main Rd East (St Albans)",8069
"10825","419,408",144.811888,"2",-37.745604,"Leonard Ave/Main Rd East (St Albans)",409
"9692","423",144.804083,"2",-37.759319,"Cox St/Furlong Rd (St Albans)",12538
"10225","419,408",144.810304,"2",-37.745422,"Lester Ave/Main Rd East (St Albans)",692
"9988","419,408",144.810223,"2",-37.745501,"Lester Ave/Main Rd East (St Albans)",13531
"47532","423",144.805891,"2",-37.753063,"Kingsley St/Willaton St (St Albans)",15308
"47531","423",144.805799,"2",-37.753097,"Kingsley St/Willaton St (St Albans)",15307
"9691","423",144.801097,"2",-37.758957,"Levenia St/Furlong Rd (St Albans)",12537
"9411","423",144.801026,"2",-37.759073,"Levenia St/Furlong Rd (St Albans)",15989
"9419","423",144.803499,"2",-37.751432,"Batten St/Gooding St (St Albans)",15992
"9700","423",144.803361,"2",-37.751502,"Batten St/Gooding St (St Albans)",12543
"7940","419,408",144.806592,"2",-37.745091,"St Albans Sec Col/Main Rd East (St Albans)",16271
"10224","419,408",144.806561,"2",-37.744974,"St Albans Sec Col/Main Rd East (St Albans)",691
"23018","423",144.798255,"2",-37.758715,"Persini Cres/Furlong Rd (Cairnlea)",8081
"23020","423",144.798067,"2",-37.758558,"Persini Cres/Furlong Rd (Cairnlea)",8084
"46104","419,408",144.803403,"2",-37.744717,"Errington Reserve/Main Rd East (St Albans)",17202
"10826","419,408",144.80309,"2",-37.74454,"Errington Reserve/Main Rd East (St Albans)",410
"9420","423",144.800646,"2",-37.74736,"Bingo Centre/Gratz St (St Albans)",15994
"9701","423",144.800179,"2",-37.747405,"Bingo Centre/Gratz St (St Albans)",12544
"48467","419,408",144.801152,"2",-37.744449,"Alfrieda St/Main Road East (St Albans)",12440
"48464","425",144.80039,"2",-37.745273,"St Albans Station/St Albans Rd (St Albans)",12437
"48463","408",144.80027,"2",-37.745118,"St Albans Station/St Albans Rd (St Albans)",12436
"48468","421,418",144.800796,"2",-37.743821,"Main Road East/Alfrieda St (St Albans)",12441
"48462","419",144.800149,"2",-37.744971,"St Albans Station/St Albans Rd (St Albans)",12435
"48461","421,418",144.800029,"2",-37.744816,"St Albans Station/St Albans Rd (St Albans)",12434
"21143","418",144.800529,"2",-37.743663,"Main Road West/Alfrieda St (St Albans)",7102
"40294","421",144.800519,"2",-37.743608,"Main Road West/Alfrieda St (St Albans)",11900
"48465","424,423",144.799715,"2",-37.74508,"St Albans Station/McKechnie St (St Albans)",12438
"9410","423",144.792472,"2",-37.758138,"Cairnlea Dr/Furlong Rd (Cairnlea)",15988
"23019","423",144.792314,"2",-37.757729,"Cairnlea Dr/Furlong Rd (Cairnlea)",8082
"48466","424,423",144.799251,"2",-37.744648,"St Albans Station/McKechnie St (St Albans)",12439
"10644","421,418",144.801138,"2",-37.740313,"Alexina St/Alfrieda St (St Albans)",235
"11745","421,418",144.801648,"2",-37.739187,"Craigielea Ave/Alfrieda St (St Albans)",2033
"10646","421",144.802599,"2",-37.736979,"Collins St/Biggs St (St Albans)",237
"48270","418",144.802267,"2",-37.736684,"Biggs St/Arthur St (St Albans)",10593
"10645","421,418",144.801623,"2",-37.737753,"Westvale Church/Alfrieda St (St Albans)",236
"9689","423",144.788205,"2",-37.757355,"Nobel Banks Dr/Furlong Rd (Cairnlea)",12536
"9409","423",144.787916,"2",-37.75753,"Cairnlea Park PS/Furlong Rd (Cairnlea)",15986
"10872","425,424",144.794671,"2",-37.743724,"Scott Ave/Main Rd West (St Albans)",456
"10013","425,424",144.794573,"2",-37.743569,"Kate St/Main Rd West (St Albans)",496
"9688","423",144.785166,"2",-37.757271,"Shearwater Meadow/Furlong Rd (Cairnlea)",12535
"23017","423",144.784954,"2",-37.757501,"Woolshed Ave/Furlong Rd (Cairnlea)",8080
"47651","425",144.791939,"2",-37.742853,"Main Rd West/Emily St (St Albans)",17328
"10871","425",144.791863,"2",-37.742744,"Elizabeth St/Emily St (St Albans)",455
"47562","420",144.779402,"2",-37.741248,"Main Rd West/Kings Rd (Kings Park)",15339
"10316","424",144.780295,"2",-37.742121,"Kings Rd/Main Rd West (St Albans)",776
"10010","424",144.780085,"2",-37.741946,"Kings Rd/Main Rd West (St Albans)",493
"9422","425",144.767893,"2",-37.733379,"Allandale Rd/Gillespie Rd (Kings Park)",15996
"23028","425",144.767798,"2",-37.733522,"Allandale Rd/Gillespie Rd (Kings Park)",8091
"10315","424",144.776145,"2",-37.741646,"Rialto St/Main Rd West (St Albans)",775
"10009","424",144.775899,"2",-37.741497,"Gum Rd/Main Rd West (Albanvale)",491
"47579","420",144.778975,"2",-37.745277,"Robyn Ave/Station Rd (St Albans)",17264
"47539","424",144.773705,"2",-37.741248,"Jacinta Way/Main Rd West (Albanvale)",15315
"47540","424",144.773284,"2",-37.741304,"Jacinta Way/Main Rd West (Albanvale)",15317
"47561","420",144.778436,"2",-37.746988,"Gladstone St/Station Rd (Albanvale)",15338
"47538","424",144.770127,"2",-37.74101,"Oakwood Rd/Main Rd West (Albanvale)",15314
"47537","424",144.769487,"2",-37.740772,"Leckie Dr/Main Rd West (Albanvale)",15313
"47580","420",144.778404,"2",-37.749943,"Brimbank SC/Station Rd (Cairnlea)",17266
"47560","420",144.777963,"2",-37.750647,"Brimbank SC/Station Rd (Deer Park)",15337
"10368","424",144.76667,"2",-37.740475,"Balnarring Dr/Main Rd West (Albanvale)",1
"10859","424",144.766677,"2",-37.740611,"Entally Dr/Main Rd West (Albanvale)",443
"10361","424",144.770189,"2",-37.74421,"Evergreen Ave/Oakwood Rd (Albanvale)",815
"10852","424",144.770328,"2",-37.74451,"Kardinia Dr/Oakwood Rd (Albanvale)",437
"10367","424",144.765064,"2",-37.740301,"Opie Rd/Main Rd West (Albanvale)",821
"10858","424",144.764947,"2",-37.740425,"Opie Rd/Main Rd West (Albanvale)",442
"10362","424",144.76833,"2",-37.74376,"Leckie Dr/Evergreen Ave (Albanvale)",816
"23021","424",144.767125,"2",-37.743458,"Fernhill Ct/Evergreen Ave (Albanvale)",8085
"10360","424",144.769919,"2",-37.746043,"Woodland Dr/Oakwood Rd (Albanvale)",814
"10851","424",144.770013,"2",-37.746315,"Woodland Dr/Oakwood Rd (Albanvale)",436
"9407","423",144.782712,"2",-37.758468,"Clare Brennan Dr/Furlong Rd (Cairnlea)",15984
"9687","423",144.782455,"2",-37.758337,"Stockton Dr/Furlong Rd (St Albans)",12534
"47581","420",144.777679,"2",-37.754093,"Robert Bruce Reserve/Station Rd (Cairnlea)",17267
"10363","424",144.765431,"2",-37.743552,"Delamare Dr/Evergreen Ave (Albanvale)",817
"10854","424",144.765221,"2",-37.743395,"Delamare Dr/Evergreen Ave (Albanvale)",438
"10857","424",144.763155,"2",-37.741887,"Main Rd West/Opie Rd (Albanvale)",441
"10366","424",144.763032,"2",-37.74183,"Main Rd West/Opie Rd (Albanvale)",820
"47559","420",144.777163,"2",-37.75502,"Robert Bruce Reserve/Station Rd (Deer Park)",15335
"21228","420",144.773217,"2",-37.751467,"Brimbank Central SC/Neale Rd (Deer Park)",7150
"21230","424,423",144.773115,"2",-37.751492,"Brimbank Central SC/Neale Rd (Deer Park)",7153
"21229","422,420",144.77318,"2",-37.751566,"Brimbank Central SC/Neale Rd (Deer Park)",7151
"10855","424",144.763334,"2",-37.744612,"Wintersun Dr/Evergreen Ave (Albanvale)",439
"47582","420",144.777136,"2",-37.757435,"Solomon Dr/Station Rd (Cairnlea)",17268
"10364","424",144.763289,"2",-37.74498,"Wintersun Dr/Evergreen Ave (Albanvale)",818
"10365","424",144.761817,"2",-37.743754,"Stephen Calleja Reserve/Opie Rd (Albanvale)",819
"20069","423,424,422",144.770526,"2",-37.751912,"Birchwood Bvd/Neale Rd (Deer Park)",6325
"47534","423",144.779481,"2",-37.760228,"Station Waters Reserve/Furlong Rd (Cairnlea)",15310
"10856","424",144.761717,"2",-37.744049,"Stephen Calleja Reserve/Opie Rd (Albanvale)",440
"47533","423",144.779274,"2",-37.760332,"Station Waters Reserve/Furlong Rd (Cairnlea)",15309
"10850","424",144.768731,"2",-37.750815,"Concord Cct/Oakwood Rd (Albanvale)",435
"10359","424",144.768559,"2",-37.750893,"Concord Cct/Oakwood Rd (Albanvale)",812
"4721","423,422",144.769062,"2",-37.751524,"Angelique Gr/Neale Rd (Deer Park)",14919
"47558","420",144.776443,"2",-37.759341,"Billingham Rd/Station Rd (Deer Park)",15334
"20070","420",144.776687,"2",-37.76068,"Furlong Rd/Station Rd (Cairnlea)",6327
"9239","408",144.826795,"1,2",-37.762065,"Cooke Ave/Furlong Rd (Sunshine North)",14200
"7927","408",144.824971,"1,2",-37.761932,"Bangerang Ave/Furlong Rd (Sunshine North)",16265
"9240","408",144.824737,"1,2",-37.761811,"Albion North PS/Furlong Rd (Sunshine North)",14202
"7928","408",144.82315,"1,2",-37.761737,"Albion North PS/Furlong Rd (Sunshine North)",16266
"10212","408",144.822251,"1,2",-37.761423,"Meadowbank Dr/Furlong Rd (Sunshine North)",686
"10820","419",144.828251,"2",-37.747592,"Sage Ave/Main Rd East (St Albans)",404
"9984","419",144.827648,"2",-37.747662,"Sage Ave/Main Rd East (St Albans)",13527
"9983","419",144.828539,"2",-37.745129,"Sage Ave/Sunshine Ave (St Albans)",13526
"10819","419",144.828277,"2",-37.745169,"Sage Ave/Sunshine Ave (St Albans)",402
"10821","419",144.826172,"2",-37.747302,"Wahgunyah Dr/Main Rd East (St Albans)",405
"9982","419",144.82686,"2",-37.74316,"Ashton Ave/Sunshine Ave (St Albans)",13525
"10818","419",144.826555,"2",-37.743109,"Ashton Ave/Sunshine Ave (St Albans)",401
"9985","419",144.8242,"2",-37.747202,"Branston Rd/Main Rd East (St Albans)",13528
"10822","419",144.824157,"2",-37.747102,"Branston Rd/Main Rd East (St Albans)",406
"10213","408",144.816005,"1,2",-37.76073,"Sunshine Hospital/Furlong Rd (St Albans)",687
"7929","408",144.815819,"1,2",-37.76088,"Sunshine Hospital/Furlong Rd (St Albans)",16267
"11756","421",144.82808,"2",-37.738316,"Driscolls Rd/Stenson Rd (Kealba)",2039
"10656","421",144.828024,"2",-37.73827,"Driscolls Rd/Stenson Rd (Kealba)",242
"7930","408",144.814597,"1,2",-37.760758,"Majorca St/Furlong Rd (St Albans)",16269
"11757","421",144.827517,"2",-37.73699,"Dowling St/Driscolls Rd (Kealba)",2040
"10657","421",144.827337,"2",-37.736933,"Harefield Cres/Driscolls Rd (Kealba)",243
"9981","419",144.824764,"2",-37.740706,"Malcolm Ct/Sunshine Ave (St Albans)",13524
"11755","421",144.825414,"2",-37.73906,"Sunshine Ave/Stenson Rd (Kealba)",2038
"10817","419",144.824493,"2",-37.740674,"Harcourt Ave/Sunshine Ave (St Albans)",400
"9986","419",144.821056,"2",-37.74682,"Grantham Pde/Main Rd East (St Albans)",13529
"10823","419",144.821094,"2",-37.746694,"Cowper Ave/Main Rd East (St Albans)",407
"10214","408",144.813222,"1,2",-37.760435,"Ironbark St/Furlong Rd (St Albans)",688
"10655","421",144.824592,"2",-37.739216,"Sunshine Ave/Stenson Rd (Kealba)",241
"47527","408",144.814216,"2",-37.755966,"Jackson School/Mulhall Dr (St Albans)",15303
"10658","421",144.825593,"2",-37.734882,"Leavesdon Ave/Driscolls Rd (Kealba)",244
"47528","408",144.813833,"2",-37.756247,"Jackson School/Mulhall Dr (St Albans)",15304
"47525","408",144.815457,"2",-37.753141,"Pine St/Mulhall Dr (St Albans)",15301
"47526","408",144.815342,"2",-37.753193,"Pine St/Mulhall Dr (St Albans)",15302
"11758","421",144.825171,"2",-37.734198,"Leavesdon Ave/Driscolls Rd (Kealba)",2041
"9980","419",144.822686,"2",-37.73846,"Bradwell St/Sunshine Ave (St Albans)",13523
"48266","423",144.811015,"2",-37.759809,"Ginifer Station/Willaton St (St Albans)",10590
"10816","419",144.822326,"2",-37.738336,"William St/Sunshine Ave (St Albans)",399
"47523","408",144.815947,"2",-37.749978,"Larisa Rd/Novara Pde (St Albans)",15299
"47524","408",144.81587,"2",-37.749896,"Larisa Rd/Novara Pde (St Albans)",15300
"7931","408",144.81093,"2",-37.758095,"Ginifer Station/Mulhall Dr (St Albans)",16270
"10215","408",144.810769,"2",-37.758146,"Ginifer Station/Mulhall Dr (St Albans)",689
"48690","408",144.81636,"2",-37.747517,"Ravenna St/Novara Pde (St Albans)",14526
"9987","419",144.816871,"2",-37.746328,"Novara Pde/Main Rd East (St Albans)",13530
"47643","408",144.816325,"2",-37.747147,"Swansea Pde/Novara Pde (St Albans)",17323
"47522","421",144.819989,"2",-37.739077,"Blendon Ave/Biggs St (St Albans)",15298
"9694","423",144.809519,"2",-37.758213,"Ginifer Station/Clare St (St Albans)",12540
"47521","421",144.819784,"2",-37.739109,"Burns Ave/Biggs St (St Albans)",15297
"10824","419,408",144.81546,"2",-37.746076,"Errington Rd/Main Rd East (St Albans)",408
"9979","419",144.820733,"2",-37.736162,"Calverton Rd/Sunshine Ave (St Albans)",13521
"45690","837",145.361799,"2",-38.038074,"Funston St/Manuka Rd (Berwick)",12771
"18282","835,836,837,839,828",145.345216,"2",-38.037265,"Fiddlers Green Ret Village/Gloucester Ave (Berwick)",5870
"14845","834,847,899,831",145.343804,"2",-38.036695,"Berwick CFA/Reserve St (Berwick)",3916
"3700","838,926,836",145.355782,"2",-38.036611,"Edrington Park Ret Village/Princes Hwy (Berwick)",12304
"22591","835,847,899,831",145.343648,"2",-38.036567,"Berwick CFA/Reserve St (Berwick)",8431
"18629","834,836,837,839,828",145.345317,"2",-38.036302,"66 Gloucester Ave (Berwick)",5284
"45691","837",145.363768,"2",-38.03565,"Manuka Rd/Brisbane St (Berwick)",12772
"18281","835,836,837,839,828",145.345585,"2",-38.035549,"St Margarets School/Gloucester Ave (Berwick)",5869
"14722","837",145.363624,"2",-38.035441,"Manuka Rd/Brisbane St (Berwick)",4452
"3465","838,926,836",145.35378,"2",-38.03543,"Edrington Park Ret Village/Princes Hwy (Berwick)",9851
